fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	early_stopping_rounds	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	seed	gleaf_size	gnum_leaves	semilla	isemilla	num_iterations	pos_actual	pos_ratio_actual	gan_validate	gan_test	pos_acum	pos_ratio_acum	gan_validate_acum	gan_test_acum	iteracion_bayesiana
20211119 155654	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	223	TRUE	0.169647188904637	0.575881433632458	154	640	127217	72.3535847198218	0.459251188146736	127217	7	223	4302	0.0360021089101454	6522500	5622500	4603	0.0385210849171081	6896250	5746250	10
20211119 155748	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	223	TRUE	0.169647188904637	0.575881433632458	154	640	464371	72.3535847198218	0.459251188146736	464371	8	83	4483	0.0375168419907442	6646250	5346250	4298	0.0359686341459332	6927500	5777500	10
20211119 155854	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	223	TRUE	0.169647188904637	0.575881433632458	154	640	645137	72.3535847198218	0.459251188146736	645137	9	145	4532	0.0379269078523428	6685000	5285000	4618	0.0386466152829036	6777500	5877500	10
20211119 155944	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	223	TRUE	0.169647188904637	0.575881433632458	154	640	480803	72.3535847198218	0.459251188146736	480803	10	64	3679	0.0307884143841062	6551250	5401250	5066	0.0423957888746621	6867500	5717500	10
20211119 160108	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	238	TRUE	0.104629133284907	0.82730145114183	14408	2	378821	26.3103350088932	0.0235067331508617	378821	1	2097	4622	0.0386800900471157	5472500	4872500	4622	0.0386800900471157	5472500	4872500	11
20211119 160147	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	238	TRUE	0.104629133284907	0.82730145114183	14408	2	964333	26.3103350088932	0.0235067331508617	964333	2	813	4088	0.0342112090247964	5190000	4190000	4604	0.0385294536081611	5145000	4695000	11
20211119 160237	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	238	TRUE	0.104629133284907	0.82730145114183	14408	2	187049	26.3103350088932	0.0235067331508617	187049	3	1194	4526	0.0378766957060246	5242500	4692500	4576	0.0382951302586762	5180000	4680000	11
20211119 160259	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	238	TRUE	0.104629133284907	0.82730145114183	14408	2	205151	26.3103350088932	0.0235067331508617	205151	4	353	5386	0.0450737700116325	4867500	4467500	4409	0.0368975588528198	5088750	4388750	11
20211119 160410	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	238	TRUE	0.104629133284907	0.82730145114183	14408	2	813697	26.3103350088932	0.0235067331508617	813697	5	1721	4817	0.040311984802457	5428750	4878750	5550	0.0464462353443298	5112500	4962500	11
20211119 160519	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	238	TRUE	0.104629133284907	0.82730145114183	14408	2	344719	26.3103350088932	0.0235067331508617	344719	6	1744	4768	0.0399019189408585	5390000	4740000	5531	0.0462872302143222	5186250	4986250	11
20211119 160616	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	238	TRUE	0.104629133284907	0.82730145114183	14408	2	127217	26.3103350088932	0.0235067331508617	127217	7	1383	4650	0.0389144133966006	5287500	4737500	4441	0.0371653569665169	5148750	4648750	11
20211119 160739	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	238	TRUE	0.104629133284907	0.82730145114183	14408	2	464371	26.3103350088932	0.0235067331508617	464371	8	2117	4714	0.0394500096239947	5407500	4857500	5609	0.0469399881164587	5138750	4988750	11
20211119 160848	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	238	TRUE	0.104629133284907	0.82730145114183	14408	2	645137	26.3103350088932	0.0235067331508617	645137	9	1672	4717	0.0394751156971538	5353750	4703750	4524	0.0378599583239186	5145000	4695000	11
20211119 161003	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	238	TRUE	0.104629133284907	0.82730145114183	14408	2	480803	26.3103350088932	0.0235067331508617	480803	10	1887	4661	0.039006468998184	5373750	4823750	5025	0.0420526725414878	5168750	4868750	11
20211119 161106	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0787091707048239	0.458492302372179	2769	56	378821	43.3685727696866	0.716113468802941	378821	1	369	4192	0.0350815528943118	6710000	5910000	4192	0.0350815528943118	6710000	5910000	12
20211119 161235	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0787091707048239	0.458492302372179	2769	56	964333	43.3685727696866	0.716113468802941	964333	2	642	5057	0.0423204706551848	6828750	5778750	5248	0.043918890646314	6690000	5990000	12
20211119 161329	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0787091707048239	0.458492302372179	2769	56	187049	43.3685727696866	0.716113468802941	187049	3	291	4282	0.0358347350890847	6897500	5947500	5093	0.042621743533094	6783750	5983750	12
20211119 161425	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0787091707048239	0.458492302372179	2769	56	205151	43.3685727696866	0.716113468802941	205151	4	321	4744	0.0397010703555857	6520000	6020000	3761	0.0314746470504548	6698750	5898750	12
20211119 161512	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0787091707048239	0.458492302372179	2769	56	813697	43.3685727696866	0.716113468802941	813697	5	212	5371	0.044948239645837	6886250	6186250	4788	0.0400692927619191	6665000	6015000	12
20211119 161705	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0787091707048239	0.458492302372179	2769	56	344719	43.3685727696866	0.716113468802941	344719	6	885	4973	0.0416175006067301	6933750	5833750	3406	0.0285037617266283	6692500	5792500	12
20211119 161903	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0787091707048239	0.458492302372179	2769	56	127217	43.3685727696866	0.716113468802941	127217	7	934	3501	0.0292987873766664	6773750	5573750	3877	0.0324454152126066	6703750	6053750	12
20211119 161954	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0787091707048239	0.458492302372179	2769	56	464371	43.3685727696866	0.716113468802941	464371	8	263	5048	0.0422451524357075	6740000	5640000	4719	0.0394918530792599	6801250	5951250	12
20211119 162146	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0787091707048239	0.458492302372179	2769	56	645137	43.3685727696866	0.716113468802941	645137	9	867	4518	0.0378097461776004	6752500	5752500	5096	0.0426468496062531	6730000	6080000	12
20211119 162235	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0787091707048239	0.458492302372179	2769	56	480803	43.3685727696866	0.716113468802941	480803	10	230	5229	0.0437598855163064	6963750	6113750	4874	0.0407890001924799	6757500	5907500	12
20211119 162259	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.187111176630715	0.112106538680382	656	283	378821	57.866289250087	0.865916496434948	378821	1	85	4409	0.0368975588528198	6488750	5688750	4409	0.0368975588528198	6488750	5688750	13
20211119 162326	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.187111176630715	0.112106538680382	656	283	964333	57.866289250087	0.865916496434948	964333	2	138	4815	0.040295247420351	6431250	5031250	3936	0.0329391679847355	6480000	5580000	13
20211119 162355	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.187111176630715	0.112106538680382	656	283	187049	57.866289250087	0.865916496434948	187049	3	146	3893	0.0325793142694551	6483750	5333750	3780	0.0316336521804625	6775000	5825000	13
20211119 162419	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.187111176630715	0.112106538680382	656	283	205151	57.866289250087	0.865916496434948	205151	4	104	4075	0.034102416041107	6506250	5656250	3312	0.0277171047676433	6710000	5910000	13
20211119 162504	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.187111176630715	0.112106538680382	656	283	813697	57.866289250087	0.865916496434948	813697	5	345	4161	0.0348221234716678	6548750	5398750	3700	0.0309641568962199	6775000	5725000	13
20211119 162525	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.187111176630715	0.112106538680382	656	283	344719	57.866289250087	0.865916496434948	344719	6	47	5296	0.0443205878168596	6330000	5280000	4405	0.0368640840886077	6693750	5843750	13
20211119 162547	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.187111176630715	0.112106538680382	656	283	127217	57.866289250087	0.865916496434948	127217	7	66	4836	0.0404709899324647	6355000	5305000	4369	0.0365628112106985	6688750	5788750	13
20211119 162609	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.187111176630715	0.112106538680382	656	283	464371	57.866289250087	0.865916496434948	464371	8	72	5131	0.0429397537931092	6486250	5436250	4229	0.035391194463274	6663750	5863750	13
20211119 162636	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.187111176630715	0.112106538680382	656	283	645137	57.866289250087	0.865916496434948	645137	9	129	4614	0.0386131405186915	6382500	5682500	4160	0.0348137547806148	6700000	5800000	13
20211119 162710	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.187111176630715	0.112106538680382	656	283	480803	57.866289250087	0.865916496434948	480803	10	207	3870	0.0323868343752354	6712500	5412500	4625	0.0387051961202748	6718750	5768750	13
20211119 162944	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	285	TRUE	0.0466798693241435	0.970663229122874	65	1871	378821	80.9993828972802	0.566909671095491	378821	1	190	3573	0.0299013331324847	6433750	5533750	3573	0.0299013331324847	6433750	5533750	14
20211119 163211	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	285	TRUE	0.0466798693241435	0.970663229122874	65	1871	964333	80.9993828972802	0.566909671095491	964333	2	150	3930	0.0328889558384173	6537500	5587500	3299	0.0276083117839539	6426250	5476250	14
20211119 163557	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	285	TRUE	0.0466798693241435	0.970663229122874	65	1871	187049	80.9993828972802	0.566909671095491	187049	3	510	4878	0.040822474956692	6752500	5452500	3421	0.0286292920924238	6323750	5473750	14
20211119 163926	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	285	TRUE	0.0466798693241435	0.970663229122874	65	1871	205151	80.9993828972802	0.566909671095491	205151	4	401	4649	0.0389060447055476	6588750	5888750	4686	0.0392156862745098	6492500	5642500	14
20211119 164404	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	285	TRUE	0.0466798693241435	0.970663229122874	65	1871	813697	80.9993828972802	0.566909671095491	813697	5	884	4621	0.0386717213560627	6573750	5123750	4759	0.0398266007213812	6551250	5751250	14
20211119 164608	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	285	TRUE	0.0466798693241435	0.970663229122874	65	1871	344719	80.9993828972802	0.566909671095491	344719	6	97	3618	0.0302779242298712	6577500	5477500	4184	0.0350146033658875	6470000	5770000	14
20211119 164939	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	285	TRUE	0.0466798693241435	0.970663229122874	65	1871	127217	80.9993828972802	0.566909671095491	127217	7	417	3963	0.0331651226431674	6396250	5246250	4097	0.0342865272442737	6428750	5478750	14
20211119 165150	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	285	TRUE	0.0466798693241435	0.970663229122874	65	1871	464371	80.9993828972802	0.566909671095491	464371	8	123	4296	0.0359518967638272	6530000	5630000	4016	0.0336086632689781	6430000	5580000	14
20211119 165514	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	285	TRUE	0.0466798693241435	0.970663229122874	65	1871	645137	80.9993828972802	0.566909671095491	645137	9	389	4698	0.0393161105671462	6527500	5627500	4089	0.0342195777158495	6438750	5538750	14
20211119 165842	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	285	TRUE	0.0466798693241435	0.970663229122874	65	1871	480803	80.9993828972802	0.566909671095491	480803	10	415	4615	0.0386215092097445	6781250	5431250	4293	0.0359267906906681	6433750	5583750	14
20211119 165925	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	226	TRUE	0.150430054258031	0.855476794253627	19478	10	378821	23.0387669033371	0.803060292990995	378821	1	547	5012	0.0419438795577984	6235000	5485000	5012	0.0419438795577984	6235000	5485000	15
20211119 170021	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	226	TRUE	0.150430054258031	0.855476794253627	19478	10	964333	23.0387669033371	0.803060292990995	964333	2	852	5389	0.0450988760847916	6663750	5663750	5238	0.0438352037357837	6302500	5702500	15
20211119 170114	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	226	TRUE	0.150430054258031	0.855476794253627	19478	10	187049	23.0387669033371	0.803060292990995	187049	3	724	3600	0.0301272877909166	6350000	5800000	5257	0.0439942088657913	6278750	5778750	15
20211119 170155	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	226	TRUE	0.150430054258031	0.855476794253627	19478	10	205151	23.0387669033371	0.803060292990995	205151	4	531	5621	0.0470404124090951	6423750	5623750	5285	0.0442285322152762	6343750	5593750	15
20211119 170252	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	226	TRUE	0.150430054258031	0.855476794253627	19478	10	813697	23.0387669033371	0.803060292990995	813697	5	788	5403	0.045216037759534	6496250	5696250	5060	0.0423455767283439	6375000	5725000	15
20211119 170347	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	226	TRUE	0.150430054258031	0.855476794253627	19478	10	344719	23.0387669033371	0.803060292990995	344719	6	772	5129	0.0429230164110032	6488750	5288750	5393	0.0451323508490037	6358750	5558750	15
20211119 170426	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	226	TRUE	0.150430054258031	0.855476794253627	19478	10	127217	23.0387669033371	0.803060292990995	127217	7	473	3552	0.0297255906203711	6310000	5860000	5429	0.0454336237269129	6413750	5563750	15
20211119 170502	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	226	TRUE	0.150430054258031	0.855476794253627	19478	10	464371	23.0387669033371	0.803060292990995	464371	8	446	6680	0.0559028562342564	6250000	5300000	5276	0.0441532139957989	6455000	5655000	15
20211119 170618	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	226	TRUE	0.150430054258031	0.855476794253627	19478	10	645137	23.0387669033371	0.803060292990995	645137	9	1148	4689	0.0392407923476689	6738750	5788750	5384	0.0450570326295264	6370000	5670000	15
20211119 170650	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	226	TRUE	0.150430054258031	0.855476794253627	19478	10	480803	23.0387669033371	0.803060292990995	480803	10	372	5554	0.0464797101085419	6507500	5357500	5212	0.0436176177684048	6385000	5585000	15
20211119 170807	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	244	TRUE	0.0897421148052672	0.221599574084394	18	2177	378821	94.0890776494052	0.182688347909134	378821	1	220	5299	0.0443456938900187	6476250	5476250	5299	0.0443456938900187	6476250	5476250	16
20211119 170914	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	244	TRUE	0.0897421148052672	0.221599574084394	18	2177	964333	94.0890776494052	0.182688347909134	964333	2	144	4625	0.0387051961202748	6518750	5618750	4497	0.0376340036654867	6228750	5428750	16
20211119 171056	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	244	TRUE	0.0897421148052672	0.221599574084394	18	2177	187049	94.0890776494052	0.182688347909134	187049	3	491	5194	0.0434669813294503	6607500	5507500	5225	0.0437264107520943	6368750	5718750	16
20211119 171211	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	244	TRUE	0.0897421148052672	0.221599574084394	18	2177	205151	94.0890776494052	0.182688347909134	205151	4	187	5417	0.0453331994342765	6128750	5428750	5667	0.0474253721975346	6466250	5816250	16
20211119 171346	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	244	TRUE	0.0897421148052672	0.221599574084394	18	2177	813697	94.0890776494052	0.182688347909134	813697	5	401	4820	0.0403370908756161	6625000	5375000	4952	0.0414417580946164	6410000	5460000	16
20211119 171505	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	244	TRUE	0.0897421148052672	0.221599574084394	18	2177	344719	94.0890776494052	0.182688347909134	344719	6	250	4415	0.036947770999138	6281250	5631250	5292	0.0442871130526474	6385000	5635000	16
20211119 171622	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	244	TRUE	0.0897421148052672	0.221599574084394	18	2177	127217	94.0890776494052	0.182688347909134	127217	7	226	5634	0.0471492053927845	6557500	5307500	4784	0.040035817997707	6420000	5520000	16
20211119 171722	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	244	TRUE	0.0897421148052672	0.221599574084394	18	2177	464371	94.0890776494052	0.182688347909134	464371	8	85	5332	0.0446218606947687	6435000	5185000	4775	0.0399604997782297	6481250	5531250	16
20211119 171831	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	244	TRUE	0.0897421148052672	0.221599574084394	18	2177	645137	94.0890776494052	0.182688347909134	645137	9	155	4490	0.0375754228281155	6487500	5187500	4614	0.0386131405186915	6532500	5582500	16
20211119 171940	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	244	TRUE	0.0897421148052672	0.221599574084394	18	2177	480803	94.0890776494052	0.182688347909134	480803	10	167	4662	0.039014837689237	6372500	5472500	4432	0.0370900387470396	6460000	5460000	16
20211119 172215	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	350	TRUE	0.0265648467483806	0.408229662008293	988	214	378821	53.7530718869946	0.981727255362967	378821	1	998	4431	0.0370816700559865	7011250	5911250	4431	0.0370816700559865	7011250	5911250	17
20211119 172403	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	350	TRUE	0.0265648467483806	0.408229662008293	988	214	964333	53.7530718869946	0.981727255362967	964333	2	616	4393	0.0367636597959713	6908750	5858750	4765	0.0398768128676994	6793750	6043750	17
20211119 172600	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	350	TRUE	0.0265648467483806	0.408229662008293	988	214	187049	53.7530718869946	0.981727255362967	187049	3	711	3936	0.0329391679847355	7280000	5730000	3832	0.0320688241152201	6960000	5710000	17
20211119 172752	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	350	TRUE	0.0265648467483806	0.408229662008293	988	214	205151	53.7530718869946	0.981727255362967	205151	4	646	4049	0.0338848300737282	7038750	5888750	4092	0.0342446837890086	7035000	5885000	17
20211119 172915	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	350	TRUE	0.0265648467483806	0.408229662008293	988	214	813697	53.7530718869946	0.981727255362967	813697	5	400	5226	0.0437347794431473	6767500	5767500	4132	0.0345794314311299	7035000	5885000	17
20211119 173049	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	350	TRUE	0.0265648467483806	0.408229662008293	988	214	344719	53.7530718869946	0.981727255362967	344719	6	493	4088	0.0342112090247964	7040000	5940000	4111	0.0344036889190162	7011250	5911250	17
20211119 173230	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	350	TRUE	0.0265648467483806	0.408229662008293	988	214	127217	53.7530718869946	0.981727255362967	127217	7	555	5003	0.0418685613383211	6946250	5946250	4149	0.0347216991790314	6963750	6013750	17
20211119 173342	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	350	TRUE	0.0265648467483806	0.408229662008293	988	214	464371	53.7530718869946	0.981727255362967	464371	8	302	5092	0.042613374842041	6885000	6085000	4249	0.0355585682843346	6988750	5938750	17
20211119 173458	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	350	TRUE	0.0265648467483806	0.408229662008293	988	214	645137	53.7530718869946	0.981727255362967	645137	9	336	5040	0.0421782029072833	6850000	6e+06	4232	0.0354163005364331	6910000	5910000	17
20211119 173700	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	350	TRUE	0.0265648467483806	0.408229662008293	988	214	480803	53.7530718869946	0.981727255362967	480803	10	743	3901	0.0326462637978794	7023750	5873750	4273	0.0357594168696074	6958750	6008750	17
20211119 173839	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	330	TRUE	0.0307340378781625	0.569801960036735	400	74	378821	62.8306926179934	0.137798259779764	378821	1	615	4794	0.0401195049082373	7107500	6107500	4794	0.0401195049082373	7107500	6107500	18
20211119 174007	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	330	TRUE	0.0307340378781625	0.569801960036735	400	74	964333	62.8306926179934	0.137798259779764	964333	2	562	4932	0.0412743842735558	7035000	6185000	4669	0.0390734185266083	6963750	6413750	18
20211119 174205	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	330	TRUE	0.0307340378781625	0.569801960036735	400	74	187049	62.8306926179934	0.137798259779764	187049	3	848	4456	0.0372908873323124	7280000	6280000	4878	0.040822474956692	7052500	6252500	18
