fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	num_iterations	early_stopping_rounds	force_row_wise	learning_rate	feature_fraction	bagging_fraction	bagging_freq	min_gain_to_split	max_bin	lambda_l1	lambda_l2	min_data_in_leaf	num_leaves	seed	gleaf_size	gnum_leaves	semilla	isemilla	num_iterations	pos_actual	pos_ratio_actual	gan_validate	gan_test	pos_acum	pos_ratio_acum	gan_validate_acum	gan_test_acum	iteracion_bayesiana
20211126 020037	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	248	TRUE	0.0827439808099298	0.526902774552582	0.43905542238499	686	29.8489984907792	30	145.756030876655	25.0160459976178	478	330	480803	61.0390264387242	0.734272518527927	480803	10	27	4738	0.0396508582092675	4377500	4677500	4705	0.0393746914045174	4518750	4718750	8
20211126 020124	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	228	TRUE	0.141190576664289	0.53469796170597	0.224424025379121	779	38.4437381205498	59	23.8999882002827	106.077681193128	27	1655	378821	89.9877395792864	0.20835182041378	378821	1	35	6760	0.056572351518499	4450000	3750000	6760	0.056572351518499	4450000	3750000	9
20211126 020150	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	228	TRUE	0.141190576664289	0.53469796170597	0.224424025379121	779	38.4437381205498	59	23.8999882002827	106.077681193128	27	1655	964333	89.9877395792864	0.20835182041378	964333	2	8	5169	0.0432577640531245	4538750	4288750	5185	0.043391663109973	4268750	4118750	9
20211126 020216	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	228	TRUE	0.141190576664289	0.53469796170597	0.224424025379121	779	38.4437381205498	59	23.8999882002827	106.077681193128	27	1655	187049	89.9877395792864	0.20835182041378	187049	3	2	4990	0.0417597683546317	4862500	4512500	4706	0.0393830600955705	4467500	4617500	9
20211126 020245	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	228	TRUE	0.141190576664289	0.53469796170597	0.224424025379121	779	38.4437381205498	59	23.8999882002827	106.077681193128	27	1655	205151	89.9877395792864	0.20835182041378	205151	4	31	6141	0.0513921317566719	4173750	3773750	5364	0.0448896588084658	4445000	4195000	9
20211126 020314	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	228	TRUE	0.141190576664289	0.53469796170597	0.224424025379121	779	38.4437381205498	59	23.8999882002827	106.077681193128	27	1655	813697	89.9877395792864	0.20835182041378	813697	5	32	5750	0.0481199735549363	4462500	3962500	5274	0.0441364766136929	4557500	4307500	9
20211126 020343	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	228	TRUE	0.141190576664289	0.53469796170597	0.224424025379121	779	38.4437381205498	59	23.8999882002827	106.077681193128	27	1655	344719	89.9877395792864	0.20835182041378	344719	6	28	6371	0.0533169306988694	4036250	3836250	5536	0.0463290736695873	4430000	4080000	9
20211126 020410	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	228	TRUE	0.141190576664289	0.53469796170597	0.224424025379121	779	38.4437381205498	59	23.8999882002827	106.077681193128	27	1655	127217	89.9877395792864	0.20835182041378	127217	7	7	4207	0.0352070832601073	4241250	4691250	5958	0.049860661293967	4452500	3952500	9
20211126 020436	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	228	TRUE	0.141190576664289	0.53469796170597	0.224424025379121	779	38.4437381205498	59	23.8999882002827	106.077681193128	27	1655	464371	89.9877395792864	0.20835182041378	464371	8	4	4758	0.0398182320303281	4402500	4552500	4665	0.0390399437623961	4368750	4368750	9
20211126 020503	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	228	TRUE	0.141190576664289	0.53469796170597	0.224424025379121	779	38.4437381205498	59	23.8999882002827	106.077681193128	27	1655	645137	89.9877395792864	0.20835182041378	645137	9	5	4263	0.0356757299590771	4921250	4821250	4591	0.0384206606244717	4361250	4511250	9
20211126 020532	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	228	TRUE	0.141190576664289	0.53469796170597	0.224424025379121	779	38.4437381205498	59	23.8999882002827	106.077681193128	27	1655	480803	89.9877395792864	0.20835182041378	480803	10	33	7270	0.0608403839555455	4562500	3912500	4518	0.0378097461776004	4402500	4502500	9
20211126 020621	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	270	TRUE	0.0564167413106188	0.393141975092585	0.336062858877121	238	25.2053350413917	234	105.958131392254	175.747140721651	33	1868	378821	87.8309184373356	0.287293274377356	378821	1	16	4026	0.0336923501795084	4717500	4617500	4026	0.0336923501795084	4717500	4617500	10
20211126 020651	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	270	TRUE	0.0564167413106188	0.393141975092585	0.336062858877121	238	25.2053350413917	234	105.958131392254	175.747140721651	33	1868	964333	87.8309184373356	0.287293274377356	964333	2	11	5347	0.0447473910605642	4816250	4366250	4181	0.0349894972927284	4723750	4573750	10
20211126 020721	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	270	TRUE	0.0564167413106188	0.393141975092585	0.336062858877121	238	25.2053350413917	234	105.958131392254	175.747140721651	33	1868	187049	87.8309184373356	0.287293274377356	187049	3	10	4617	0.0386382465918506	4928750	5228750	3819	0.0319600311315307	4826250	4526250	10
20211126 020752	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	270	TRUE	0.0564167413106188	0.393141975092585	0.336062858877121	238	25.2053350413917	234	105.958131392254	175.747140721651	33	1868	205151	87.8309184373356	0.287293274377356	205151	4	20	3844	0.0321692484078565	4695000	4145000	4059	0.0339685169842585	4776250	4676250	10
20211126 020830	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	270	TRUE	0.0564167413106188	0.393141975092585	0.336062858877121	238	25.2053350413917	234	105.958131392254	175.747140721651	33	1868	813697	87.8309184373356	0.287293274377356	813697	5	97	6065	0.0507561112366415	4918750	4218750	3666	0.0306796214004168	4717500	4617500	10
20211126 020908	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	270	TRUE	0.0564167413106188	0.393141975092585	0.336062858877121	238	25.2053350413917	234	105.958131392254	175.747140721651	33	1868	344719	87.8309184373356	0.287293274377356	344719	6	93	6534	0.0546810273405137	4432500	3932500	3857	0.0322780413915459	4678750	4628750	10
20211126 020946	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	270	TRUE	0.0564167413106188	0.393141975092585	0.336062858877121	238	25.2053350413917	234	105.958131392254	175.747140721651	33	1868	127217	87.8309184373356	0.287293274377356	127217	7	91	7369	0.0616688843697957	4338750	3588750	3976	0.0332739156268568	4580000	4630000	10
20211126 021020	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	270	TRUE	0.0564167413106188	0.393141975092585	0.336062858877121	238	25.2053350413917	234	105.958131392254	175.747140721651	33	1868	464371	87.8309184373356	0.287293274377356	464371	8	48	4665	0.0390399437623961	4618750	4268750	4023	0.0336672441063493	4571250	4471250	10
20211126 021059	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	270	TRUE	0.0564167413106188	0.393141975092585	0.336062858877121	238	25.2053350413917	234	105.958131392254	175.747140721651	33	1868	645137	87.8309184373356	0.287293274377356	645137	9	96	6622	0.0554174721531805	4572500	4122500	4481	0.0375001046086382	4498750	4498750	10
20211126 021133	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	270	TRUE	0.0564167413106188	0.393141975092585	0.336062858877121	238	25.2053350413917	234	105.958131392254	175.747140721651	33	1868	480803	87.8309184373356	0.287293274377356	480803	10	39	4001	0.0334831329031826	4648750	4448750	4413	0.036931033617032	4583750	4433750	10
20211126 021204	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	254	TRUE	0.0729543880213751	0.646814089944819	0.289498068473767	21	39.8467836764758	61	169.506497381954	9.25320045556873	2373	38	378821	44.9304861323908	0.42264233543718	378821	1	42	5546	0.0464127605801177	3417500	3467500	5546	0.0464127605801177	3417500	3467500	11
20211126 021216	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	254	TRUE	0.0729543880213751	0.646814089944819	0.289498068473767	21	39.8467836764758	61	169.506497381954	9.25320045556873	2373	38	964333	44.9304861323908	0.42264233543718	964333	2	16	4701	0.0393412166403053	3473750	3723750	4625	0.0387051961202748	3268750	3968750	11
20211126 021229	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	254	TRUE	0.0729543880213751	0.646814089944819	0.289498068473767	21	39.8467836764758	61	169.506497381954	9.25320045556873	2373	38	187049	44.9304861323908	0.42264233543718	187049	3	52	7025	0.0587900546475526	3368750	3168750	4833	0.0404458838593056	3258750	3858750	11
20211126 021241	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	254	TRUE	0.0729543880213751	0.646814089944819	0.289498068473767	21	39.8467836764758	61	169.506497381954	9.25320045556873	2373	38	205151	44.9304861323908	0.42264233543718	205151	4	47	7717	0.064581188856251	3303750	2853750	4852	0.0406048889893132	3235000	3885000	11
20211126 021253	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	254	TRUE	0.0729543880213751	0.646814089944819	0.289498068473767	21	39.8467836764758	61	169.506497381954	9.25320045556873	2373	38	813697	44.9304861323908	0.42264233543718	813697	5	47	7300	0.0610914446871365	3425000	2925000	8227	0.0688492212932975	3266250	2716250	11
20211126 021306	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	254	TRUE	0.0729543880213751	0.646814089944819	0.289498068473767	21	39.8467836764758	61	169.506497381954	9.25320045556873	2373	38	344719	44.9304861323908	0.42264233543718	344719	6	45	7115	0.0595432368423255	3356250	3006250	4635	0.0387888830308052	3306250	4006250	11
20211126 021318	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	254	TRUE	0.0729543880213751	0.646814089944819	0.289498068473767	21	39.8467836764758	61	169.506497381954	9.25320045556873	2373	38	127217	44.9304861323908	0.42264233543718	127217	7	35	5068	0.0424125262567682	3365000	3715000	4738	0.0396508582092675	3327500	3977500	11
20211126 021331	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	254	TRUE	0.0729543880213751	0.646814089944819	0.289498068473767	21	39.8467836764758	61	169.506497381954	9.25320045556873	2373	38	464371	44.9304861323908	0.42264233543718	464371	8	54	5022	0.0420275664683287	3372500	3872500	7573	0.0633760973446143	3383750	2933750	11
20211126 021343	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	254	TRUE	0.0729543880213751	0.646814089944819	0.289498068473767	21	39.8467836764758	61	169.506497381954	9.25320045556873	2373	38	645137	44.9304861323908	0.42264233543718	645137	9	30	4985	0.0417179248993665	3468750	3918750	7906	0.0661628714652741	3317500	2717500	11
20211126 021355	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	254	TRUE	0.0729543880213751	0.646814089944819	0.289498068473767	21	39.8467836764758	61	169.506497381954	9.25320045556873	2373	38	480803	44.9304861323908	0.42264233543718	480803	10	50	7075	0.0592084892002042	3406250	3306250	7857	0.0657528056036755	3328750	2728750	11
20211126 021443	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	226	TRUE	0.149743928799639	0.197813707141322	0.722244755894644	304	1.34586247993866	147	46.853309533326	65.4381254606415	1272	133	378821	51.2145399888977	0.785575279520126	378821	1	114	4393	0.0367636597959713	5958750	5308750	4393	0.0367636597959713	5958750	5308750	12
20211126 021510	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	226	TRUE	0.149743928799639	0.197813707141322	0.722244755894644	304	1.34586247993866	147	46.853309533326	65.4381254606415	1272	133	964333	51.2145399888977	0.785575279520126	964333	2	80	4168	0.034880704309039	5640000	5040000	5334	0.0446385980768748	5832500	5432500	12
20211126 021541	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	226	TRUE	0.149743928799639	0.197813707141322	0.722244755894644	304	1.34586247993866	147	46.853309533326	65.4381254606415	1272	133	187049	51.2145399888977	0.785575279520126	187049	3	132	5570	0.0466136091653904	5787500	5587500	4964	0.0415421823872528	5795000	5545000	12
20211126 021607	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	226	TRUE	0.149743928799639	0.197813707141322	0.722244755894644	304	1.34586247993866	147	46.853309533326	65.4381254606415	1272	133	205151	51.2145399888977	0.785575279520126	205151	4	64	5857	0.0490154234976107	5578750	5128750	4148	0.0347133304879784	5715000	5365000	12
20211126 021635	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	226	TRUE	0.149743928799639	0.197813707141322	0.722244755894644	304	1.34586247993866	147	46.853309533326	65.4381254606415	1272	133	813697	51.2145399888977	0.785575279520126	813697	5	87	4851	0.0405965202982601	5786250	4986250	4320	0.0361527453491	5750000	5200000	12
20211126 021700	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	226	TRUE	0.149743928799639	0.197813707141322	0.722244755894644	304	1.34586247993866	147	46.853309533326	65.4381254606415	1272	133	344719	51.2145399888977	0.785575279520126	344719	6	51	5174	0.0432996075083896	5682500	4982500	4166	0.034863966926933	5692500	5292500	12
20211126 021725	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	226	TRUE	0.149743928799639	0.197813707141322	0.722244755894644	304	1.34586247993866	147	46.853309533326	65.4381254606415	1272	133	127217	51.2145399888977	0.785575279520126	127217	7	31	4892	0.0409396366314345	5535000	4385000	4365	0.0365293364464864	5693750	5243750	12
20211126 021754	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	226	TRUE	0.149743928799639	0.197813707141322	0.722244755894644	304	1.34586247993866	147	46.853309533326	65.4381254606415	1272	133	464371	51.2145399888977	0.785575279520126	464371	8	116	4292	0.035918421999615	5735000	5585000	4508	0.03772605926707	5665000	5215000	12
20211126 021822	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	226	TRUE	0.149743928799639	0.197813707141322	0.722244755894644	304	1.34586247993866	147	46.853309533326	65.4381254606415	1272	133	645137	51.2145399888977	0.785575279520126	645137	9	85	4310	0.0360690584385696	5712500	5012500	4576	0.0382951302586762	5730000	5130000	12
20211126 021849	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	226	TRUE	0.149743928799639	0.197813707141322	0.722244755894644	304	1.34586247993866	147	46.853309533326	65.4381254606415	1272	133	480803	51.2145399888977	0.785575279520126	480803	10	73	5076	0.0424794757851924	5705000	5305000	4495	0.0376172662833806	5681250	5131250	12
20211126 021918	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	221	TRUE	0.185907965913648	0.761753523583175	0.557210804190836	92	5.73205838736612	13	58.5665491421241	46.072305245325	1017	103	378821	53.4691167771816	0.486587978644879	378821	1	40	4875	0.0407973688835329	5706250	5356250	4875	0.0407973688835329	5706250	5356250	13
20211126 021931	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	221	TRUE	0.185907965913648	0.761753523583175	0.557210804190836	92	5.73205838736612	13	58.5665491421241	46.072305245325	1017	103	964333	53.4691167771816	0.486587978644879	964333	2	38	5273	0.0441281079226398	5558750	5658750	5317	0.0444963303289732	5753750	5503750	13
20211126 021943	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	221	TRUE	0.185907965913648	0.761753523583175	0.557210804190836	92	5.73205838736612	13	58.5665491421241	46.072305245325	1017	103	187049	53.4691167771816	0.486587978644879	187049	3	37	5153	0.0431238649962759	5558750	5108750	4788	0.0400692927619191	5665000	5365000	13
20211126 021955	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	221	TRUE	0.185907965913648	0.761753523583175	0.557210804190836	92	5.73205838736612	13	58.5665491421241	46.072305245325	1017	103	205151	53.4691167771816	0.486587978644879	205151	4	25	4423	0.0370147205275623	5321250	5621250	5592	0.0467977203685572	5560000	5560000	13
20211126 022008	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	221	TRUE	0.185907965913648	0.761753523583175	0.557210804190836	92	5.73205838736612	13	58.5665491421241	46.072305245325	1017	103	813697	53.4691167771816	0.486587978644879	813697	5	40	4886	0.0408894244851163	5442500	5392500	4290	0.035901684617509	5537500	5387500	13
20211126 022021	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	221	TRUE	0.185907965913648	0.761753523583175	0.557210804190836	92	5.73205838736612	13	58.5665491421241	46.072305245325	1017	103	344719	53.4691167771816	0.486587978644879	344719	6	45	5031	0.042102884687806	5711250	5311250	4704	0.0393663227134644	5570000	5620000	13
20211126 022033	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	221	TRUE	0.185907965913648	0.761753523583175	0.557210804190836	92	5.73205838736612	13	58.5665491421241	46.072305245325	1017	103	127217	53.4691167771816	0.486587978644879	127217	7	41	5698	0.0476848016201786	5327500	5227500	4965	0.0415505510783058	5543750	5543750	13
20211126 022046	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	221	TRUE	0.185907965913648	0.761753523583175	0.557210804190836	92	5.73205838736612	13	58.5665491421241	46.072305245325	1017	103	464371	53.4691167771816	0.486587978644879	464371	8	32	5341	0.044697178914246	5623750	5523750	4735	0.0396257521361084	5581250	5481250	13
20211126 022058	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	221	TRUE	0.185907965913648	0.761753523583175	0.557210804190836	92	5.73205838736612	13	58.5665491421241	46.072305245325	1017	103	645137	53.4691167771816	0.486587978644879	645137	9	44	4930	0.0412576468914497	5487500	5537500	5547	0.0464211292711707	5666250	5816250	13
20211126 022111	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	221	TRUE	0.185907965913648	0.761753523583175	0.557210804190836	92	5.73205838736612	13	58.5665491421241	46.072305245325	1017	103	480803	53.4691167771816	0.486587978644879	480803	10	39	4737	0.0396424895182145	5778750	5778750	5524	0.046228649376951	5695000	5795000	13
20211126 022158	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	223	TRUE	0.168357995586004	0.366092126867734	0.703055862876354	370	41.4127897351864	160	118.996193393832	116.775415604934	84	899	378821	78.4987808931619	0.35182165902626	378821	1	26	4265	0.0356924673411832	5118750	4368750	4265	0.0356924673411832	5118750	4368750	14
20211126 022227	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	223	TRUE	0.168357995586004	0.366092126867734	0.703055862876354	370	41.4127897351864	160	118.996193393832	116.775415604934	84	899	964333	78.4987808931619	0.35182165902626	964333	2	34	4717	0.0394751156971538	5003750	4653750	4586	0.0383788171692066	5417500	4767500	14
20211126 022255	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	223	TRUE	0.168357995586004	0.366092126867734	0.703055862876354	370	41.4127897351864	160	118.996193393832	116.775415604934	84	899	187049	78.4987808931619	0.35182165902626	187049	3	29	5433	0.045467098491125	5258750	4858750	6066	0.0507644799276945	5317500	4917500	14
20211126 022325	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	223	TRUE	0.168357995586004	0.366092126867734	0.703055862876354	370	41.4127897351864	160	118.996193393832	116.775415604934	84	899	205151	78.4987808931619	0.35182165902626	205151	4	37	4488	0.0375586854460094	4740000	4590000	5580	0.0466972960759208	5175000	4825000	14
20211126 022355	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	223	TRUE	0.168357995586004	0.366092126867734	0.703055862876354	370	41.4127897351864	160	118.996193393832	116.775415604934	84	899	813697	78.4987808931619	0.35182165902626	813697	5	39	5594	0.0468144577506632	5207500	4657500	4865	0.0407136819730026	5218750	4668750	14
20211126 022422	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	223	TRUE	0.168357995586004	0.366092126867734	0.703055862876354	370	41.4127897351864	160	118.996193393832	116.775415604934	84	899	344719	78.4987808931619	0.35182165902626	344719	6	27	6372	0.0533252993899224	4985000	4335000	5397	0.0451658256132158	5203750	4903750	14
20211126 022451	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	223	TRUE	0.168357995586004	0.366092126867734	0.703055862876354	370	41.4127897351864	160	118.996193393832	116.775415604934	84	899	127217	78.4987808931619	0.35182165902626	127217	7	23	4021	0.0336505067242433	4523750	4623750	5356	0.0448227092800415	5255000	4805000	14
20211126 022521	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	223	TRUE	0.168357995586004	0.366092126867734	0.703055862876354	370	41.4127897351864	160	118.996193393832	116.775415604934	84	899	464371	78.4987808931619	0.35182165902626	464371	8	39	5657	0.0473416852870043	4778750	4678750	5373	0.0449649770279431	5233750	4983750	14
